session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,has_rated
session_093326,user_05151,movie_0541,2025-04-01,Mobile,84.6,22.5,stopped,HD,USA,False,1
session_093328,user_07000,movie_0080,2025-11-11,Laptop,73.8,52.3,completed,4K,USA,False,0
session_093329,user_08575,movie_0384,2025-04-18,Mobile,120.2,88.8,completed,4K,Canada,False,0
session_093331,user_04506,movie_0099,2024-03-25,Laptop,44.3,1.5,stopped,HD,USA,False,0
session_093332,user_09726,movie_0063,2025-06-29,Laptop,109.0,87.1,paused,HD,Canada,False,1
session_093333,user_02148,movie_0041,2024-07-02,Mobile,15.4,5.5,stopped,4K,USA,False,0
session_093334,user_09369,movie_0682,2025-01-31,Tablet,12.7,67.9,completed,HD,Canada,False,1
session_093335,user_01383,movie_0582,2024-01-31,Desktop,74.5,49.8,started,4K,USA,False,0
session_093336,user_02378,movie_0831,2025-04-09,Smart TV,81.5,14.5,paused,HD,USA,False,0
session_093337,user_03264,movie_0354,2025-09-02,Smart TV,70.8,36.9,completed,HD,USA,True,0
session_093338,user_03141,movie_0875,2025-10-21,Smart TV,94.5,14.9,paused,4K,USA,True,1
session_093339,user_01137,movie_0489,2024-10-01,Smart TV,91.7,24.4,started,4K,USA,False,0
session_093341,user_04139,movie_0290,2025-02-28,Smart TV,66.1,70.5,completed,HD,Canada,False,0
session_093342,user_03820,movie_0883,2025-07-17,Mobile,73.2,29.5,stopped,HD,Canada,False,0
session_093343,user_00110,movie_0665,2025-10-30,Tablet,109.4,39.2,completed,HD,USA,False,0
session_093344,user_09120,movie_0092,2025-04-01,Laptop,20.1,49.8,started,4K,Canada,False,1
session_093345,user_00854,movie_0422,2024-02-15,Tablet,68.4,14.7,completed,HD,USA,True,0
session_093346,user_04523,movie_0174,2024-03-11,Desktop,21.3,73.3,started,4K,Canada,False,0
session_093347,user_03830,movie_0909,2024-02-15,Mobile,164.4,29.8,completed,4K,USA,False,0
session_093349,user_00993,movie_0423,2024-02-18,Smart TV,84.8,14.3,completed,SD,USA,False,0
session_093350,user_06038,movie_0698,2024-12-25,Mobile,29.9,90.2,started,HD,Canada,False,0
session_093351,user_06697,movie_0611,2025-11-01,Mobile,12.8,88.8,completed,HD,USA,False,1
session_093353,user_07716,movie_0694,2024-08-11,Desktop,44.7,9.4,started,HD,Canada,False,0
session_093354,user_09523,movie_0484,2024-09-28,Mobile,74.2,33.4,started,SD,USA,False,0
session_093355,user_01914,movie_0636,2024-06-12,Tablet,44.1,96.9,completed,4K,USA,False,1
session_093356,user_03723,movie_0309,2024-04-30,Laptop,48.5,52.3,stopped,4K,Canada,False,0
session_093357,user_01937,movie_0435,2025-04-18,Mobile,61.6,49.8,stopped,4K,USA,False,0
session_093358,user_06702,movie_0541,2025-06-27,Laptop,51.4,48.4,stopped,HD,USA,False,0
session_093359,user_01869,movie_0342,2024-01-28,Laptop,182.4,11.5,started,HD,Canada,False,0
session_093360,user_02089,movie_0327,2024-07-19,Smart TV,58.1,92.8,completed,HD,Canada,False,1
session_093362,user_03099,movie_0645,2025-11-04,Smart TV,47.3,49.8,started,HD,USA,False,0
session_093364,user_05426,movie_0317,2024-12-12,Mobile,16.7,9.5,started,HD,USA,False,0
session_093365,user_05007,movie_0491,2024-09-25,Smart TV,15.6,54.3,stopped,HD,USA,True,0
session_093366,user_09654,movie_0038,2025-01-10,Tablet,148.5,4.0,paused,4K,USA,False,0
session_093367,user_09726,movie_0650,2024-02-19,Desktop,58.2,98.1,started,4K,USA,False,0
session_093368,user_02770,movie_0511,2024-09-09,Mobile,36.2,54.0,paused,SD,USA,False,0
session_093369,user_08986,movie_0449,2024-04-29,Mobile,42.3,8.2,paused,4K,USA,False,0
session_093374,user_05018,movie_0640,2025-11-27,Mobile,64.9,36.0,stopped,4K,USA,False,0
session_093375,user_00502,movie_0342,2025-09-27,Mobile,95.8,95.9,completed,HD,Canada,False,0
session_093376,user_00914,movie_0186,2024-10-16,Desktop,23.6,30.3,paused,HD,USA,False,1
session_093377,user_06293,movie_0847,2024-02-07,Mobile,37.1,36.1,stopped,SD,USA,False,0
session_093378,user_04596,movie_0487,2024-04-30,Mobile,48.6,4.5,started,4K,USA,False,0
session_093379,user_02679,movie_0286,2024-12-27,Smart TV,7.3,40.2,paused,HD,USA,False,0
session_093380,user_03971,movie_0018,2024-06-27,Tablet,82.2,9.4,stopped,HD,Canada,True,1
session_093381,user_09468,movie_0070,2024-02-24,Mobile,61.2,40.9,started,HD,Canada,False,1
session_093382,user_05731,movie_0886,2024-02-07,Mobile,51.2,88.9,paused,HD,Canada,False,0
session_093383,user_03602,movie_0140,2025-07-07,Tablet,42.7,60.3,started,Ultra HD,USA,False,0
session_093384,user_09818,movie_0117,2024-06-04,Tablet,2.3,72.2,started,HD,USA,False,0
session_093385,user_09753,movie_0359,2024-12-02,Smart TV,51.2,16.1,stopped,HD,USA,True,1
session_093386,user_03141,movie_0878,2025-04-11,Desktop,151.8,90.8,stopped,HD,USA,True,0
session_093387,user_00011,movie_0578,2025-05-18,Mobile,62.4,44.0,paused,4K,USA,False,0
session_093390,user_03658,movie_0214,2025-03-02,Smart TV,78.1,33.2,completed,SD,Canada,False,1
session_093391,user_02956,movie_0684,2024-10-14,Mobile,46.8,62.6,stopped,HD,USA,True,0
session_093392,user_07813,movie_0900,2025-06-15,Desktop,58.4,10.4,completed,HD,USA,False,0
session_093393,user_02795,movie_0182,2025-10-13,Desktop,20.3,49.8,stopped,HD,Canada,False,1
session_093394,user_07393,movie_0143,2024-08-03,Mobile,51.2,49.8,stopped,HD,USA,False,0
session_093395,user_02528,movie_0037,2024-01-17,Mobile,82.7,20.1,started,4K,Canada,False,0
session_093396,user_08215,movie_0370,2024-03-27,Laptop,51.2,45.8,paused,HD,Canada,False,0
session_093397,user_07384,movie_0673,2025-12-16,Desktop,57.9,91.4,started,4K,Canada,True,1
session_093401,user_02852,movie_0530,2025-08-31,Tablet,37.1,7.5,stopped,Ultra HD,Canada,False,0
session_093402,user_01086,movie_0808,2025-08-30,Mobile,22.6,0.5,started,SD,USA,False,0
session_093404,user_00424,movie_0875,2025-08-15,Desktop,123.0,13.4,started,4K,USA,False,0
session_093405,user_03309,movie_0499,2025-03-31,Smart TV,21.1,74.4,completed,4K,USA,False,0
session_093406,user_09520,movie_0510,2025-02-05,Mobile,24.2,32.6,started,4K,USA,False,0
session_093407,user_07279,movie_0427,2024-08-13,Desktop,7.7,65.8,stopped,HD,USA,False,1
session_093408,user_02457,movie_0212,2024-02-05,Mobile,40.3,49.8,paused,HD,Canada,False,1
session_093410,user_08669,movie_0246,2025-04-21,Tablet,8.0,43.2,stopped,HD,Canada,True,0
session_093412,user_01484,movie_0113,2024-08-21,Desktop,54.4,39.8,started,HD,USA,False,0
session_093413,user_04525,movie_0469,2025-04-22,Mobile,51.2,25.4,stopped,HD,Canada,False,1
session_093416,user_03838,movie_0529,2024-02-23,Tablet,23.3,59.0,started,SD,USA,False,0
session_093417,user_01846,movie_0739,2024-01-18,Smart TV,43.6,51.8,paused,4K,Canada,False,0
session_093418,user_08288,movie_0274,2025-03-30,Tablet,40.3,6.7,started,4K,Canada,True,0
session_093420,user_09420,movie_0893,2025-04-29,Desktop,125.7,4.5,paused,4K,USA,False,0
session_093421,user_03862,movie_0296,2025-01-01,Tablet,29.1,64.6,completed,4K,USA,True,0
session_093422,user_05939,movie_0862,2025-03-23,Mobile,72.4,16.7,paused,4K,Canada,False,0
session_093423,user_08332,movie_0638,2025-06-03,Mobile,19.9,28.0,paused,SD,USA,False,0
session_093425,user_04662,movie_0446,2024-06-07,Smart TV,51.2,16.5,started,4K,USA,True,0
session_093427,user_09564,movie_0429,2025-07-22,Laptop,32.8,21.8,stopped,Ultra HD,USA,False,0
session_093428,user_02911,movie_0511,2024-06-18,Desktop,21.2,29.8,started,HD,USA,False,0
session_093431,user_08540,movie_0325,2025-04-23,Desktop,83.4,45.8,paused,HD,USA,False,0
session_093432,user_09479,movie_0474,2024-06-04,Mobile,36.3,80.3,completed,SD,Canada,False,0
session_093434,user_09597,movie_0305,2024-04-25,Laptop,52.7,70.5,paused,4K,USA,False,0
session_093435,user_05240,movie_0552,2024-07-31,Smart TV,51.2,49.8,started,4K,USA,False,0
session_093439,user_05530,movie_0301,2025-06-08,Laptop,6.0,42.4,stopped,HD,Canada,False,1
session_093440,user_09967,movie_0761,2025-04-28,Desktop,51.6,67.3,paused,4K,USA,False,0
session_093441,user_06791,movie_0510,2025-03-04,Laptop,12.5,73.2,started,4K,USA,False,0
session_093442,user_03425,movie_0469,2024-06-22,Mobile,8.6,34.6,stopped,SD,USA,False,0
session_093444,user_02527,movie_0073,2024-04-23,Smart TV,51.2,67.5,paused,4K,USA,False,0
session_093445,user_08593,movie_0538,2025-10-03,Desktop,54.4,49.8,stopped,Ultra HD,USA,False,0
session_093446,user_00314,movie_0855,2025-10-18,Laptop,112.3,91.1,started,SD,Canada,True,0
session_093448,user_07615,movie_0093,2024-05-01,Laptop,80.3,10.5,stopped,4K,USA,False,1
session_093449,user_03445,movie_0812,2024-09-17,Laptop,51.2,48.0,started,4K,USA,False,0
session_093451,user_09023,movie_0460,2025-07-14,Tablet,113.2,49.8,paused,HD,USA,False,1
session_093452,user_05330,movie_0853,2024-08-16,Desktop,48.5,17.1,started,4K,USA,False,0
session_093453,user_02095,movie_0191,2025-04-11,Tablet,65.2,48.3,stopped,HD,USA,False,0
session_093455,user_09863,movie_0357,2024-05-19,Mobile,63.9,66.6,paused,SD,Canada,False,0
session_093458,user_09554,movie_0176,2024-08-12,Tablet,59.2,99.2,started,SD,Canada,False,0
session_093459,user_08966,movie_0741,2024-09-24,Laptop,77.7,12.2,paused,Ultra HD,USA,False,0
session_093460,user_08173,movie_0517,2024-09-04,Smart TV,73.1,49.8,paused,HD,USA,False,0
session_093463,user_05171,movie_0147,2025-11-29,Mobile,82.8,87.9,started,4K,Canada,True,0
session_093465,user_01118,movie_0456,2024-07-08,Tablet,19.1,93.2,paused,HD,Canada,True,0
session_093466,user_00019,movie_0647,2024-01-25,Mobile,99.7,30.6,paused,HD,USA,True,0
session_093467,user_08057,movie_0525,2025-04-07,Mobile,83.1,30.0,completed,HD,USA,True,0
session_093469,user_08019,movie_0442,2024-05-27,Smart TV,101.5,21.5,started,HD,Canada,False,0
session_093470,user_03046,movie_0990,2025-12-11,Desktop,65.3,90.3,started,4K,USA,False,1
session_093471,user_02444,movie_0256,2024-08-15,Mobile,129.4,80.1,started,HD,Canada,False,0
session_093472,user_07250,movie_0298,2025-03-04,Smart TV,144.2,23.0,paused,HD,Canada,False,0
session_093473,user_01447,movie_0866,2024-07-08,Mobile,73.2,95.7,stopped,HD,USA,False,0
session_093474,user_03121,movie_0403,2024-02-08,Desktop,94.3,45.0,completed,HD,Canada,False,1
session_093475,user_06226,movie_0886,2024-08-01,Smart TV,23.5,82.6,started,HD,Canada,False,0
session_093477,user_01882,movie_0773,2024-10-25,Laptop,75.9,72.7,started,HD,Canada,False,0
session_093478,user_01755,movie_0005,2024-10-13,Smart TV,81.9,6.8,started,SD,USA,False,0
session_093479,user_01317,movie_0525,2024-02-07,Mobile,24.7,86.8,started,HD,Canada,False,0
session_093481,user_01299,movie_0424,2024-08-02,Smart TV,186.7,40.1,stopped,HD,USA,False,0
session_093482,user_01485,movie_0698,2024-07-13,Desktop,25.1,30.1,started,4K,USA,True,0
session_093483,user_03237,movie_0891,2025-01-03,Laptop,74.1,14.6,paused,HD,USA,False,0
session_093485,user_00803,movie_0934,2025-07-29,Mobile,25.5,44.7,stopped,4K,USA,True,0
session_093486,user_05065,movie_0191,2025-10-02,Laptop,158.3,49.8,stopped,4K,Canada,False,0
session_093487,user_00084,movie_0422,2025-08-01,Mobile,7.5,65.1,started,SD,USA,False,1
session_093489,user_07843,movie_0524,2025-01-20,Laptop,64.8,51.7,started,4K,USA,False,0
session_093490,user_08672,movie_0381,2025-10-13,Desktop,12.8,77.2,started,SD,USA,False,0
session_093491,user_07702,movie_0810,2024-04-28,Mobile,50.8,16.0,stopped,4K,Canada,False,0
session_093492,user_09629,movie_0306,2025-08-04,Mobile,61.0,89.0,completed,SD,USA,False,0
session_093494,user_06303,movie_0225,2025-07-02,Tablet,41.8,40.2,started,HD,Canada,False,0
session_093495,user_01809,movie_0320,2025-08-15,Desktop,16.6,24.9,started,HD,Canada,False,0
session_093496,user_05783,movie_0469,2025-08-24,Laptop,77.3,77.3,started,HD,USA,True,1
session_093497,user_04516,movie_0004,2024-07-28,Desktop,59.1,55.7,paused,4K,USA,False,0
session_093498,user_01490,movie_0129,2024-02-22,Tablet,105.0,86.9,completed,4K,USA,False,0
session_093501,user_07770,movie_0536,2024-01-10,Desktop,19.7,98.3,completed,4K,USA,False,0
session_093502,user_02018,movie_0500,2024-02-17,Mobile,43.8,64.7,completed,HD,Canada,False,0
session_093503,user_09594,movie_0277,2025-03-29,Laptop,36.8,10.0,started,HD,USA,False,0
session_093505,user_08970,movie_0018,2024-05-28,Tablet,65.2,7.7,stopped,HD,Canada,False,1
session_093506,user_02818,movie_0684,2024-03-11,Tablet,98.6,93.7,paused,4K,Canada,False,0
session_093507,user_08042,movie_0003,2024-11-30,Mobile,18.2,20.8,completed,HD,USA,False,1
session_093508,user_07803,movie_0157,2024-01-02,Laptop,35.4,83.9,paused,SD,Canada,False,1
session_093510,user_02950,movie_0433,2025-01-29,Laptop,21.9,66.9,stopped,4K,USA,False,1
session_093511,user_09833,movie_0856,2024-09-25,Smart TV,34.5,10.0,paused,HD,Canada,False,0
session_093513,user_03821,movie_0602,2025-09-01,Mobile,53.2,96.7,stopped,4K,USA,False,0
session_093514,user_05788,movie_0994,2024-07-24,Mobile,62.8,56.0,started,4K,USA,False,0
session_093517,user_03538,movie_0430,2025-06-17,Smart TV,80.0,49.8,stopped,SD,Canada,False,0
session_093518,user_03445,movie_0151,2025-02-21,Mobile,62.4,74.7,stopped,SD,USA,False,0
session_093522,user_06733,movie_0746,2024-05-25,Desktop,124.0,37.1,paused,4K,USA,False,0
session_093525,user_05431,movie_0810,2024-09-20,Tablet,51.2,60.6,completed,HD,USA,False,0
session_093527,user_04655,movie_0733,2025-10-25,Tablet,24.7,43.4,completed,4K,USA,False,0
session_093529,user_09507,movie_0148,2024-03-30,Smart TV,9.8,94.5,paused,SD,Canada,False,0
session_093530,user_05833,movie_0958,2024-08-05,Desktop,51.2,49.8,paused,4K,USA,False,0
session_093531,user_03134,movie_0648,2025-08-06,Smart TV,93.7,11.4,stopped,4K,USA,True,0
session_093533,user_03286,movie_0647,2025-10-08,Laptop,10.9,50.4,stopped,HD,USA,False,0
session_093534,user_05069,movie_0062,2024-09-26,Smart TV,91.8,88.8,started,4K,USA,False,0
session_093537,user_03955,movie_0530,2025-08-20,Mobile,77.5,91.4,stopped,HD,USA,True,0
session_093538,user_08662,movie_0230,2024-05-31,Mobile,51.2,70.3,started,SD,USA,False,0
session_093540,user_03778,movie_0697,2024-08-30,Desktop,43.4,49.8,completed,4K,USA,False,0
session_093542,user_01742,movie_0183,2025-08-16,Laptop,11.4,16.5,paused,HD,Canada,False,0
session_093543,user_06899,movie_0460,2025-10-19,Smart TV,51.2,2.1,paused,4K,USA,False,0
session_093545,user_00746,movie_0536,2024-04-10,Tablet,19.0,95.1,paused,4K,Canada,False,1
session_093546,user_05832,movie_0008,2024-09-22,Mobile,32.5,14.3,stopped,HD,USA,False,0
session_093548,user_01139,movie_0009,2025-11-10,Smart TV,28.8,49.8,completed,HD,USA,False,0
session_093549,user_02493,movie_0275,2024-06-07,Tablet,16.8,75.4,completed,HD,Canada,False,1
session_093551,user_05028,movie_0115,2025-02-13,Laptop,36.5,49.8,completed,HD,Canada,True,0
session_093553,user_06927,movie_0640,2025-07-06,Tablet,88.4,34.3,stopped,HD,USA,False,1
session_093555,user_03801,movie_0098,2025-05-07,Desktop,14.2,12.2,stopped,HD,USA,False,0
session_093556,user_02604,movie_0193,2024-08-13,Tablet,55.0,49.8,completed,4K,USA,False,1
session_093558,user_02630,movie_0380,2025-10-26,Laptop,40.9,22.8,paused,HD,Canada,True,0
session_093559,user_07076,movie_0125,2025-08-18,Desktop,54.2,98.4,stopped,HD,USA,False,0
session_093560,user_00446,movie_0495,2025-04-05,Tablet,17.9,49.8,paused,HD,Canada,True,0
session_093561,user_03825,movie_0340,2025-07-16,Mobile,86.1,64.2,paused,HD,USA,False,0
session_093562,user_09386,movie_0690,2024-02-01,Desktop,80.7,65.9,started,HD,USA,False,0
session_093565,user_02945,movie_0540,2024-11-13,Desktop,27.8,79.4,started,4K,USA,False,0
session_093567,user_04828,movie_0230,2025-10-09,Laptop,20.7,49.8,started,HD,USA,False,1
session_093570,user_07402,movie_0268,2024-06-27,Mobile,12.1,42.8,started,4K,USA,False,0
session_093572,user_02315,movie_0742,2025-08-12,Mobile,11.6,55.7,started,HD,USA,False,1
session_093574,user_01451,movie_0137,2024-11-25,Mobile,103.8,92.1,completed,4K,USA,False,0
session_093575,user_07790,movie_0622,2025-11-14,Laptop,174.7,75.3,stopped,SD,USA,False,0
session_093577,user_02943,movie_0132,2024-05-15,Desktop,23.5,90.0,completed,HD,Canada,False,0
session_093579,user_08236,movie_0207,2025-09-21,Mobile,24.2,49.8,paused,HD,USA,False,0
session_093583,user_09488,movie_0860,2024-07-11,Laptop,20.0,60.0,stopped,4K,Canada,True,0
session_093584,user_09443,movie_0743,2024-12-19,Smart TV,33.7,49.8,started,4K,USA,False,1
session_093585,user_04442,movie_0842,2024-08-06,Desktop,51.2,8.1,paused,Ultra HD,USA,False,0
session_093586,user_08932,movie_0042,2024-09-25,Desktop,16.4,49.8,stopped,HD,USA,False,0
session_093587,user_05973,movie_0784,2024-06-15,Tablet,118.8,32.8,stopped,HD,Canada,False,0
session_093588,user_09171,movie_0526,2024-05-24,Desktop,51.2,11.0,stopped,Ultra HD,USA,False,0
session_093589,user_05385,movie_0884,2024-02-08,Desktop,50.6,47.9,stopped,HD,Canada,False,0
session_093592,user_03215,movie_0164,2024-01-02,Desktop,74.4,58.3,paused,4K,USA,False,0
session_093593,user_09993,movie_0423,2024-05-09,Tablet,29.1,9.7,started,Ultra HD,USA,False,0
session_093596,user_01358,movie_0170,2024-10-31,Tablet,30.9,48.4,started,4K,USA,True,0
session_093598,user_04854,movie_0264,2024-04-26,Laptop,15.0,19.2,stopped,4K,USA,True,0
session_093602,user_01286,movie_0511,2025-06-01,Desktop,45.6,98.7,started,HD,Canada,True,0
session_093603,user_00115,movie_0626,2024-07-05,Smart TV,97.6,49.8,completed,4K,USA,False,0
session_093605,user_07285,movie_0464,2024-02-06,Laptop,62.8,82.8,started,HD,USA,False,0
session_093607,user_02033,movie_0557,2025-04-16,Mobile,49.0,15.1,stopped,4K,USA,False,0
session_093608,user_03170,movie_0920,2024-08-05,Tablet,21.8,17.0,paused,HD,USA,False,0
session_093609,user_05282,movie_0790,2025-06-30,Desktop,51.2,53.6,completed,4K,Canada,True,0
session_093610,user_04428,movie_0219,2025-01-02,Smart TV,88.6,49.8,paused,HD,USA,False,0
session_093611,user_02897,movie_0920,2025-11-01,Mobile,145.8,98.5,completed,HD,Canada,False,0
session_093612,user_07388,movie_0139,2025-04-02,Desktop,11.0,39.1,paused,HD,USA,True,0
session_093613,user_04998,movie_0848,2024-03-17,Laptop,14.4,21.3,started,HD,USA,False,0
session_093616,user_02451,movie_0028,2025-01-05,Smart TV,630.6,36.9,completed,4K,USA,False,1
session_093617,user_09837,movie_0523,2025-02-15,Laptop,82.2,54.0,started,SD,Canada,False,0
session_093619,user_04412,movie_0340,2025-07-16,Tablet,51.2,16.0,started,HD,Canada,False,0
session_093621,user_05115,movie_0775,2025-02-11,Laptop,183.2,18.8,completed,HD,USA,True,0
session_093623,user_07527,movie_0893,2024-02-19,Desktop,55.9,67.8,paused,HD,USA,False,1
session_093624,user_04720,movie_0487,2024-05-15,Smart TV,2.3,47.8,started,HD,USA,False,0
session_093625,user_05077,movie_0685,2025-02-09,Mobile,31.6,68.6,paused,HD,USA,False,0
session_093626,user_01704,movie_0981,2025-12-17,Smart TV,51.2,93.9,stopped,4K,USA,True,1
session_093627,user_05763,movie_0176,2025-06-10,Laptop,27.0,49.8,started,4K,Canada,False,0
session_093628,user_06878,movie_0746,2024-11-11,Tablet,16.7,49.8,paused,4K,USA,False,0
session_093630,user_00784,movie_0645,2024-07-06,Laptop,26.0,76.7,stopped,HD,USA,False,1
session_093634,user_01451,movie_0780,2024-11-02,Mobile,0.6,48.1,completed,HD,USA,True,1
session_093635,user_01353,movie_0799,2025-05-04,Tablet,31.2,49.8,paused,HD,Canada,False,0
session_093638,user_02364,movie_0226,2025-09-23,Desktop,153.5,96.3,stopped,HD,USA,False,0
session_093639,user_09024,movie_0877,2025-12-19,Mobile,20.0,49.8,started,Ultra HD,Canada,False,0
session_093640,user_04924,movie_0807,2024-02-04,Smart TV,107.6,49.8,stopped,HD,Canada,True,1
session_093641,user_08291,movie_0109,2024-06-30,Tablet,32.8,15.3,completed,HD,Canada,False,0
session_093643,user_04774,movie_0472,2024-09-14,Tablet,116.5,22.5,stopped,SD,USA,False,0
session_093644,user_08385,movie_0484,2024-06-24,Mobile,75.0,95.1,completed,SD,Canada,True,0
session_093646,user_04758,movie_0901,2025-06-18,Smart TV,8.0,10.4,paused,HD,USA,True,0
session_093647,user_04190,movie_0321,2025-01-28,Smart TV,118.3,64.1,started,HD,Canada,False,0
session_093648,user_06100,movie_0362,2025-10-08,Smart TV,51.2,42.6,started,Ultra HD,USA,False,1
session_093650,user_04423,movie_0714,2024-05-27,Smart TV,27.8,73.6,completed,HD,USA,True,1
session_093651,user_08962,movie_0648,2024-03-23,Mobile,51.3,19.9,stopped,SD,USA,False,0
session_093652,user_02444,movie_0660,2024-12-29,Smart TV,487.7,24.1,paused,HD,USA,False,0
session_093654,user_03867,movie_0504,2024-08-19,Tablet,44.0,83.8,completed,SD,USA,True,0
session_093658,user_06622,movie_0557,2024-10-01,Laptop,4.7,47.7,completed,HD,USA,False,1
session_093659,user_06059,movie_0557,2024-09-23,Tablet,217.1,49.0,completed,HD,USA,True,0
session_093660,user_03360,movie_0431,2024-09-20,Desktop,51.2,82.0,stopped,4K,USA,False,0
session_093663,user_07721,movie_0862,2025-03-09,Laptop,211.1,49.8,completed,HD,USA,False,0
session_093665,user_05122,movie_0549,2025-05-10,Desktop,2.6,74.9,stopped,SD,Canada,False,1
session_093666,user_02110,movie_0803,2025-07-16,Smart TV,46.2,84.8,completed,4K,USA,False,0
session_093667,user_06709,movie_0147,2024-01-04,Smart TV,64.0,96.5,stopped,SD,USA,True,0
session_093668,user_01081,movie_0959,2024-03-16,Desktop,64.1,88.6,started,HD,USA,False,0
session_093669,user_08752,movie_0437,2025-08-21,Smart TV,111.3,6.0,paused,4K,Canada,False,0
session_093670,user_06790,movie_0362,2024-11-29,Tablet,137.5,70.0,completed,Ultra HD,USA,False,1
session_093671,user_03979,movie_0297,2025-11-27,Mobile,54.0,90.1,stopped,HD,Canada,False,0
session_093672,user_04717,movie_0759,2024-11-05,Mobile,21.0,24.7,completed,4K,USA,False,0
session_093673,user_02350,movie_0958,2025-01-16,Laptop,77.3,49.8,started,HD,USA,False,1
session_093674,user_07241,movie_0102,2024-07-08,Laptop,91.0,49.8,stopped,HD,USA,False,0
session_093676,user_06407,movie_0451,2024-08-11,Mobile,126.8,47.2,completed,HD,USA,False,0
session_093677,user_01460,movie_0714,2025-06-16,Laptop,29.5,34.5,completed,4K,USA,False,0
session_093678,user_09783,movie_0375,2024-08-06,Desktop,16.7,47.1,started,HD,USA,True,1
session_093679,user_00150,movie_0075,2025-04-24,Smart TV,62.2,22.2,stopped,HD,USA,False,0
session_093680,user_05892,movie_0045,2024-11-24,Tablet,9.8,49.8,completed,Ultra HD,Canada,False,0
session_093681,user_03990,movie_0412,2025-07-04,Tablet,25.6,43.0,completed,Ultra HD,USA,False,0
session_093683,user_02557,movie_0324,2024-03-12,Desktop,37.8,23.8,stopped,4K,USA,False,1
session_093684,user_02408,movie_0946,2024-11-28,Mobile,51.2,6.4,started,SD,USA,False,0
session_093685,user_07300,movie_0167,2025-08-11,Tablet,97.3,3.0,stopped,HD,USA,False,1
session_093686,user_02731,movie_0387,2025-06-04,Laptop,53.6,73.1,completed,4K,USA,False,1
session_093687,user_08045,movie_0546,2025-11-03,Tablet,18.8,9.3,paused,SD,USA,False,0
session_093688,user_06671,movie_0879,2025-01-23,Desktop,23.1,49.1,stopped,4K,USA,True,0
session_093690,user_09616,movie_0537,2024-12-07,Desktop,210.3,41.6,stopped,4K,Canada,False,0
session_093691,user_06842,movie_0813,2025-08-25,Tablet,51.2,14.7,started,HD,USA,False,0
session_093692,user_04554,movie_0067,2025-11-09,Smart TV,91.0,76.1,paused,Ultra HD,USA,False,0
session_093693,user_04385,movie_0849,2025-07-28,Tablet,86.5,1.1,stopped,SD,USA,False,1
session_093694,user_06374,movie_0209,2025-10-23,Tablet,63.3,1.6,paused,HD,USA,False,0
session_093695,user_00236,movie_0510,2025-06-03,Desktop,23.9,85.5,completed,4K,USA,False,0
session_093698,user_01042,movie_0597,2025-08-12,Tablet,3.7,45.6,stopped,4K,Canada,False,1
session_093700,user_04495,movie_0115,2025-04-28,Smart TV,2.1,41.2,stopped,4K,USA,False,0
session_093701,user_03012,movie_0761,2024-06-04,Smart TV,51.2,81.0,started,HD,Canada,False,0
session_093702,user_04643,movie_0786,2025-05-15,Smart TV,67.5,96.8,completed,4K,USA,False,0
session_093703,user_04932,movie_0310,2025-06-05,Tablet,30.3,90.0,stopped,4K,USA,False,0
session_093705,user_00256,movie_0785,2024-10-31,Desktop,62.3,66.2,stopped,HD,Canada,False,1
session_093707,user_05270,movie_0384,2025-03-24,Laptop,51.2,23.0,started,HD,USA,False,0
session_093708,user_06564,movie_0818,2025-12-13,Mobile,15.5,90.3,stopped,4K,Canada,False,0
session_093709,user_00418,movie_0571,2025-05-13,Mobile,24.5,91.7,started,4K,Canada,True,1
session_093710,user_07739,movie_0015,2024-04-13,Tablet,17.3,66.5,completed,HD,USA,True,1
session_093711,user_07116,movie_0811,2025-07-05,Desktop,51.2,15.6,paused,HD,Canada,False,1
session_093712,user_08626,movie_0181,2024-12-16,Desktop,13.7,25.0,started,4K,USA,False,0
session_093713,user_08253,movie_0953,2025-07-24,Laptop,204.8,0.3,paused,4K,Canada,True,0
session_093715,user_03032,movie_0844,2025-08-05,Laptop,12.3,76.3,paused,HD,USA,False,1
session_093716,user_09197,movie_0665,2024-05-26,Tablet,41.0,68.8,started,HD,USA,False,0
session_093718,user_06277,movie_0970,2024-11-18,Smart TV,25.7,50.7,started,HD,USA,False,0
session_093719,user_01246,movie_0439,2025-03-21,Tablet,6.4,49.8,completed,Ultra HD,USA,False,1
session_093720,user_08819,movie_0317,2024-08-12,Smart TV,33.8,21.8,paused,4K,USA,False,0
session_093721,user_07943,movie_0695,2025-01-21,Smart TV,102.1,90.9,stopped,SD,USA,False,0
session_093722,user_08913,movie_0888,2024-08-15,Smart TV,23.8,49.8,completed,4K,USA,True,1
session_093726,user_06110,movie_0110,2024-09-24,Tablet,71.8,21.9,started,HD,USA,False,0
session_093727,user_06720,movie_0530,2025-06-24,Desktop,77.4,38.0,stopped,HD,USA,True,0
session_093729,user_04187,movie_0308,2024-12-16,Mobile,57.1,12.8,completed,HD,Canada,False,0
session_093731,user_05154,movie_0640,2025-06-22,Smart TV,59.7,49.8,stopped,HD,USA,False,0
session_093732,user_06411,movie_0405,2024-03-26,Mobile,51.2,74.3,stopped,HD,Canada,False,0
session_093733,user_05614,movie_0683,2024-01-27,Smart TV,113.5,57.0,paused,4K,Canada,False,0
