user_id,age,gender,primary_device,is_active,days_since_last_watch,watch_last_7d,watch_last_30d,engagement_ratio_7v30,total_sessions,total_watch_minutes,avg_completion_rate,watch_decline_ratio,rec_click_rate,avg_rec_score_seen,total_searches,avg_search_time,avg_search_click_rate,avg_rating_given,avg_sentiment_score,tenure_days,monthly_spend,subscription_plan,segment,churn_probability
user_09071,36.0,Male,Mobile,True,51,0.0,0.0,0.0,12,987.8,57.716666666666676,0.0,0.0,0.5345,1,13.2,0.0,4.0,0.6613333333333333,347,14.97,Basic,1,1.0
user_00431,50.0,Female,Gaming Console,True,51,0.0,0.0,0.0,5,293.0,43.0,0.0,0.0,0.6687500000000001,2,18.1,0.0,4.0,0.8895,285,11.18,Standard,0,1.0
user_04659,32.0,Female,Tablet,True,51,0.0,0.0,0.0,9,511.5,41.13333333333333,0.0,0.6,0.46540000000000004,1,31.0,0.0,0.0,0.0,1101,18.11,Standard,0,1.0
user_03614,38.0,Female,Laptop,True,51,0.0,0.0,0.0,13,1178.1999999999998,63.57692307692308,0.0,0.5,0.5535000000000001,2,19.45,0.0,4.0,0.919,1027,5.99,Basic,3,1.0
user_04058,62.0,Female,Mobile,True,51,0.0,0.0,0.0,5,240.2,64.82000000000001,0.0,0.33333333333333337,0.4673333333333333,2,36.95,0.0,3.4,0.455,244,28.71,Basic,3,1.0
user_00195,23.0,Female,Gaming Console,True,51,0.0,0.0,0.0,8,414.0000000000001,67.98750000000001,0.0,0.2857142857142857,0.5395714285714286,5,19.3,0.2,4.0,0.637,926,43.11,Premium,3,1.0
user_05032,59.0,Female,Tablet,True,51,0.0,0.0,0.0,10,673.5,71.59,0.0,0.0,0.313,3,6.5,0.33333333333333337,3.3333333333333335,0.5666666666666667,438,4.99,Standard,3,0.999
user_00470,25.0,Unknown,Gaming Console,True,51,0.0,0.0,0.0,9,331.99999999999994,35.94444444444444,0.0,0.0,0.2848,5,18.66,0.4,3.5,0.593,1046,63.65,Basic,0,0.999
user_00182,26.0,Female,Laptop,True,51,0.0,0.0,0.0,6,459.7,53.50000000000001,0.0,0.25,0.332,2,30.4,0.5,2.5,0.46199999999999997,548,9.86,Basic,3,1.0
user_08000,34.0,Male,Tablet,True,51,0.0,0.0,0.0,6,248.1,45.28333333333334,0.0,0.2857142857142857,0.3881428571428571,2,44.150000000000006,0.5,5.0,0.651,1165,30.77,Standard,0,1.0
user_06858,18.0,Unknown,Mobile,True,51,0.0,0.0,0.0,14,723.3000000000002,50.57857142857143,0.0,0.0,0.704,2,35.4,0.5,0.0,0.0,776,6.66,Premium,1,1.0
user_08997,52.0,Female,Gaming Console,True,51,0.0,0.0,0.0,10,633.0,58.92,0.0,0.8333333333333334,0.6928333333333333,2,9.8,0.5,3.5,0.59075,605,13.44,Premium,3,1.0
user_08226,21.0,Female,Smart TV,True,51,0.0,0.0,0.0,6,295.5,61.71666666666667,0.0,0.0,0.36639999999999995,4,10.524999999999999,0.5,0.0,0.0,794,4.7,Premium+,3,1.0
user_02056,33.0,Male,Smart TV,True,51,0.0,0.0,0.0,5,403.3,36.82,0.0,0.0,0.7484285714285714,2,14.15,0.5,1.0,0.131,965,34.95,Basic,0,1.0
user_05956,30.0,Prefer not to say,Laptop,True,51,0.0,0.0,0.0,8,545.0999999999999,40.699999999999996,0.0,0.25,0.51625,4,27.7,0.5,3.0,0.669,705,9.52,Premium,0,1.0
user_05149,52.0,Male,Smart TV,True,51,0.0,0.0,0.0,12,717.7,36.958333333333336,0.0,0.2,0.6754,2,6.05,0.5,1.0,0.169,787,44.52,Standard,0,1.0
user_02085,66.0,Male,Desktop,True,51,0.0,0.0,0.0,13,670.1999999999999,59.746153846153845,0.0,0.2,0.6514000000000001,2,35.25,0.5,4.0,0.838,412,23.62,Basic,1,1.0
user_03960,41.0,Male,Smart TV,True,51,0.0,0.0,0.0,16,983.4000000000001,43.268750000000004,0.0,0.16666666666666669,0.6008333333333333,5,17.04,0.6,1.6666666666666665,0.3086666666666667,1135,37.42,Basic,1,1.0
user_00458,23.0,Other,Gaming Console,True,51,0.0,0.0,0.0,4,241.7,37.75,0.0,0.2,0.5558000000000001,5,16.9,0.6,3.0,0.669,585,7.84,Premium,0,1.0
user_09213,26.0,Male,Mobile,False,51,0.0,0.0,0.0,11,604.1,56.845454545454544,0.0,1.0,0.6516666666666667,3,7.4,0.6666666666666666,5.0,0.796,876,19.69,Premium,3,1.0
user_04844,48.0,Male,Mobile,True,51,0.0,0.0,0.0,9,616.5,30.811111111111106,0.0,0.14285714285714288,0.6275714285714286,3,16.666666666666668,0.6666666666666666,0.0,0.0,940,30.65,Premium,0,1.0
user_09204,24.0,Unknown,Smart TV,True,51,0.0,0.0,0.0,11,702.0000000000001,32.41818181818182,0.0,0.33333333333333337,0.35483333333333333,3,18.1,0.6666666666666667,2.5,0.467,869,2.06,Basic,0,1.0
user_01139,60.0,Male,Desktop,True,51,0.0,0.0,0.0,14,1201.3999999999999,52.97857142857143,0.0,0.0,0.6696666666666667,4,16.925,0.75,3.3333333333333335,0.6896666666666667,834,36.46,Standard,1,1.0
user_02289,25.0,Unknown,Smart TV,True,51,0.0,0.0,0.0,11,522.0,58.663636363636364,0.0,0.0,0.5635,1,13.4,1.0,3.0,0.48850000000000005,535,14.96,Premium+,3,1.0
user_03125,54.0,Unknown,Desktop,True,51,0.0,0.0,0.0,12,735.3,66.925,0.0,0.16666666666666669,0.31350000000000006,1,8.0,1.0,0.0,0.0,989,10.03,Standard,3,1.0
user_04303,29.0,Male,Gaming Console,True,51,0.0,0.0,0.0,12,761.7,34.475,0.0,0.0,0.9305,3,23.500000000000004,1.0,3.0,0.599,709,3.67,Basic,0,1.0
user_06153,31.0,Male,Gaming Console,True,51,0.0,0.0,0.0,9,573.0,46.55555555555555,0.0,0.0,0.3878,1,2.1,1.0,2.5,0.229,1081,11.6,Standard,0,1.0
user_01664,44.0,Female,Mobile,False,51,0.0,0.0,0.0,11,428.5,56.300000000000004,0.0,0.33333333333333337,0.6391666666666667,1,6.5,1.0,4.5,0.8300000000000001,692,6.75,Premium,3,1.0
user_04090,32.0,Male,Laptop,True,51,0.0,0.0,0.0,10,757.2,70.26,0.0,0.125,0.46625000000000005,1,27.3,1.0,3.5,0.35650000000000004,902,1.7,Standard,3,1.0
user_08099,36.0,Unknown,Mobile,True,51,0.0,0.0,0.0,6,244.10000000000002,53.96666666666666,0.0,0.0,0.5365,2,21.45,1.0,4.0,0.6598,442,20.88,Premium,3,1.0
user_01966,36.0,Prefer not to say,Smart TV,True,52,0.0,0.0,0.0,8,1084.8,41.35,0.0,0.25,0.5585,0,0.0,0.0,2.0,0.107,481,16.33,Basic,0,1.0
user_09562,20.0,Male,Gaming Console,False,52,0.0,0.0,0.0,5,276.5,43.96,0.0,0.0,0.5626666666666668,0,0.0,0.0,3.5,0.5315,859,28.34,Premium,0,1.0
user_02761,30.0,Male,Mobile,True,52,0.0,0.0,0.0,9,474.29999999999995,58.0,0.0,0.0,0.5339999999999999,2,24.45,0.0,3.5,0.6085,895,17.1,Basic,3,1.0
user_10000,40.0,Male,Desktop,True,52,0.0,0.0,0.0,12,602.0,47.025,0.0,0.0,0.515,2,21.95,0.0,3.0,0.4733333333333333,1192,17.95,Premium,1,1.0
user_03414,39.0,Male,Desktop,True,52,0.0,0.0,0.0,11,927.2,48.37272727272727,0.0,0.0,0.6242,1,32.2,0.0,5.0,0.758,600,14.93,Premium+,1,1.0
user_00664,25.0,Male,Desktop,True,52,0.0,0.0,0.0,12,792.3,45.599999999999994,0.0,0.0,0.5696666666666667,2,23.0,0.0,5.0,0.979,1228,11.66,Standard,1,1.0
user_01932,44.0,Female,Tablet,True,52,0.0,0.0,0.0,9,536.3000000000001,49.28888888888889,0.0,0.0,0.4235,4,17.475,0.0,3.0,0.5845,445,13.23,Premium,0,1.0
user_08383,41.0,Female,Desktop,True,52,0.0,0.0,0.0,15,704.9,45.66,0.0,0.0,0.687,3,18.166666666666668,0.0,3.75,0.6215,796,5.0,Basic,1,1.0
user_08965,29.0,Female,Smart TV,True,52,0.0,0.0,0.0,14,582.5,57.857142857142854,0.0,0.25,0.50475,2,33.35,0.0,3.5,0.6695,414,2.57,Standard,1,1.0
user_03931,37.0,Prefer not to say,Tablet,True,52,0.0,0.0,0.0,11,794.0,47.18181818181819,0.0,0.0,0.5920000000000001,2,13.4,0.0,4.5,0.6725,318,2.33,Standard,1,1.0
user_01039,36.0,Male,Smart TV,True,52,0.0,0.0,0.0,7,214.50000000000003,52.64285714285715,0.0,0.0,0.5858571428571429,3,12.133333333333333,0.0,4.0,0.71,1010,19.42,Standard,3,1.0
user_06651,30.0,Unknown,Desktop,True,52,0.0,0.0,0.0,4,221.29999999999998,52.24999999999999,0.0,0.0,0.5658571428571428,1,8.8,0.0,4.0,0.834,1104,5.67,Premium,3,1.0
user_00277,19.0,Female,Desktop,False,52,0.0,0.0,0.0,15,898.4,44.593333333333334,0.0,0.0,0.7216666666666667,1,44.1,0.0,4.0,0.741,595,15.41,Premium,1,1.0
user_06235,38.0,Male,Laptop,True,52,0.0,0.0,0.0,4,356.0,52.175,0.0,1.0,0.7125,2,22.2,0.0,5.0,0.787,745,28.09,Standard,3,1.0
user_01001,40.0,Male,Laptop,True,52,0.0,0.0,0.0,7,418.8999999999999,64.12857142857143,0.0,0.6666666666666667,0.5146666666666667,1,11.1,0.0,2.0,0.26,730,14.41,Premium,3,1.0
user_04554,14.0,Male,Smart TV,False,52,0.0,0.0,0.0,14,1145.4,48.82142857142858,0.0,0.3333333333333333,0.46299999999999997,4,20.3,0.25,3.0,0.597,1118,11.79,Basic,1,1.0
user_03955,39.0,Female,Laptop,True,52,0.0,0.0,0.0,10,1175.9,55.900000000000006,0.0,0.16666666666666669,0.5919999999999999,3,21.233333333333334,0.3333333333333333,4.0,0.979,633,3.73,Premium,3,1.0
user_04791,38.0,Female,Smart TV,True,52,0.0,0.0,0.0,7,412.8,39.91428571428571,0.0,0.0,0.513,3,14.633333333333335,0.3333333333333333,4.0,0.867,926,244.79,Premium+,0,1.0
user_04456,39.0,Male,Desktop,True,52,0.0,0.0,0.0,7,425.6,52.0,0.0,0.16666666666666669,0.4578333333333333,3,13.733333333333333,0.33333333333333337,1.0,0.193,954,16.87,Standard,3,1.0
user_06216,49.0,Male,Desktop,True,52,0.0,0.0,0.0,8,283.1,58.400000000000006,0.0,0.0,0.6156666666666667,3,16.2,0.33333333333333337,4.5,0.7875,953,12.15,Standard,3,1.0
user_01603,24.0,Male,Gaming Console,True,52,0.0,0.0,0.0,8,488.0,43.9875,0.0,0.0,0.603,5,19.58,0.4,0.0,0.0,1198,8.99,Premium,0,1.0
user_08595,67.0,Male,Desktop,True,52,0.0,0.0,0.0,15,745.5000000000001,64.16,0.0,0.5,0.513,4,20.8,0.5,0.0,0.0,682,19.12,Premium,1,0.999
user_02696,37.0,Female,Laptop,True,52,0.0,0.0,0.0,15,857.7,49.940000000000005,0.0,0.0,0.6198333333333333,2,32.5,0.5,0.0,0.0,1011,33.76,Premium+,1,1.0
user_08335,24.0,Unknown,Mobile,True,52,0.0,0.0,0.0,9,612.1,60.233333333333334,0.0,0.14285714285714285,0.5937142857142857,4,12.625,0.5,0.0,0.0,817,16.5,Premium,3,1.0
user_01394,52.0,Female,Gaming Console,True,52,0.0,0.0,0.0,15,900.6999999999998,61.89333333333333,0.0,0.3333333333333333,0.7433333333333333,2,15.25,0.5,4.666666666666667,0.8246666666666667,712,28.55,Standard,1,0.999
user_07375,24.0,Male,Laptop,True,52,0.0,0.0,0.0,12,489.09999999999997,54.73333333333334,0.0,0.0,0.6741666666666667,2,14.750000000000002,0.5,4.0,0.793,326,3.66,Premium+,1,1.0
user_04294,36.0,Male,Mobile,True,52,0.0,0.0,0.0,5,860.1,73.58,0.0,0.0,0.72975,6,15.183333333333334,0.5,5.0,0.8515,1119,27.17,Basic,3,1.0
user_04274,35.0,Prefer not to say,Desktop,True,52,0.0,0.0,0.0,6,356.20000000000005,29.099999999999998,0.0,0.25000000000000006,0.71025,2,20.299999999999997,0.5,0.0,0.0,661,18.06,Premium,0,1.0
user_02483,49.0,Other,Smart TV,False,52,0.0,0.0,0.0,6,311.09999999999997,32.233333333333334,0.0,0.2857142857142857,0.5778571428571428,2,21.75,0.5,4.0,0.879,506,5.99,Premium,0,0.999
user_06219,31.0,Female,Desktop,False,52,0.0,0.0,0.0,6,1018.3999999999999,40.6,0.0,0.0,0.3698,4,18.675,0.5,2.0,0.389,406,23.04,Premium,0,1.0
user_07507,32.0,Female,Laptop,True,52,0.0,0.0,0.0,13,718.7,49.06153846153846,0.0,0.33333333333333337,0.5556666666666666,2,25.0,0.5,4.0,0.629,1174,29.79,Standard,1,1.0
user_01775,55.0,Male,Tablet,True,52,0.0,0.0,0.0,10,715.1000000000001,39.53000000000001,0.0,0.16666666666666669,0.6228333333333332,4,27.8,0.5,3.3333333333333335,0.5953333333333334,597,6.03,Standard,0,0.999
user_02286,39.0,Female,Smart TV,True,52,0.0,0.0,0.0,9,549.0,36.66666666666667,0.0,0.4,0.4706000000000001,5,12.24,0.6,0.0,0.0,632,8.48,Standard,0,1.0
user_08600,35.0,Male,Tablet,True,52,0.0,0.0,0.0,10,615.0000000000001,54.44,0.0,0.0,0.5650000000000001,5,18.419999999999998,0.6,5.0,0.717,1233,16.58,Premium,3,1.0
user_02146,19.0,Male,Smart TV,True,52,0.0,0.0,0.0,9,1636.7,54.37777777777778,0.0,0.2,0.4884,5,29.540000000000003,0.6,0.0,0.0,563,21.53,Premium,3,1.0
user_01172,47.0,Male,Smart TV,True,52,0.0,0.0,0.0,6,460.8,58.55,0.0,0.0,0.44875,6,18.0,0.6666666666666666,0.0,0.0,864,6.62,Premium,3,1.0
user_00759,31.0,Male,Desktop,True,52,0.0,0.0,0.0,9,421.0,39.300000000000004,0.0,0.0,0.5912499999999999,3,19.333333333333332,0.6666666666666666,4.0,0.779,822,9.92,Premium,0,1.0
user_00968,52.0,Male,Laptop,False,52,0.0,0.0,0.0,4,259.1,58.025,0.0,0.0,0.755,3,26.666666666666668,0.6666666666666666,3.0,0.378,519,23.37,Premium,3,1.0
user_08139,22.0,Male,Desktop,True,52,0.0,0.0,0.0,9,519.7,57.13333333333333,0.0,0.16666666666666669,0.6325,3,12.133333333333333,0.6666666666666666,0.0,0.0,297,27.22,Premium+,3,1.0
user_05898,55.0,Male,Tablet,True,52,0.0,0.0,0.0,12,628.7999999999998,48.608333333333334,0.0,0.2,0.40259999999999996,3,22.8,0.6666666666666667,0.0,0.0,507,7.67,Basic,1,1.0
user_06490,43.0,Male,Gaming Console,True,52,0.0,0.0,0.0,11,452.6,50.39999999999999,0.0,0.0,0.5726666666666668,3,11.1,0.6666666666666667,3.0,0.456,613,25.49,Premium,1,1.0
user_09750,49.0,Male,Smart TV,True,52,0.0,0.0,0.0,10,632.3,51.620000000000005,0.0,0.08333333333333333,0.5173333333333333,4,20.325,0.75,0.0,0.0,340,17.78,Premium,3,1.0
user_09822,40.0,Male,Gaming Console,True,52,0.0,0.0,0.0,14,1114.7999999999997,60.71428571428571,0.0,0.0,0.7343999999999999,4,26.174999999999997,0.75,4.0,0.5609999999999999,866,22.58,Premium,1,1.0
user_02464,45.0,Female,Desktop,True,52,0.0,0.0,0.0,9,594.0000000000001,53.88888888888889,0.0,0.0,0.628,5,17.52,0.8,1.0,0.289,760,17.86,Premium+,3,1.0
user_02649,31.0,Prefer not to say,Smart TV,True,52,0.0,0.0,0.0,11,565.8000000000001,50.445454545454545,0.0,0.0,0.76,1,17.5,1.0,4.0,0.679,482,28.01,Basic,1,1.0
user_02193,47.0,Male,Mobile,True,52,0.0,0.0,0.0,8,421.00000000000006,63.1,0.0,0.0,0.5790000000000001,6,27.450000000000003,1.0,0.0,0.0,919,34.64,Premium,3,1.0
user_01822,48.0,Female,Smart TV,True,52,0.0,0.0,0.0,13,881.2000000000002,51.323076923076925,0.0,0.0,0.5218,1,19.0,1.0,5.0,0.664,275,27.88,Basic,1,1.0
user_08131,44.0,Male,Desktop,True,52,0.0,0.0,0.0,10,598.9000000000001,42.34,0.0,0.0,0.49575,3,13.0,1.0,3.5,0.3345,1083,10.82,Standard,0,1.0
user_04020,34.0,Unknown,Mobile,True,52,0.0,0.0,0.0,13,687.4000000000001,58.36923076923077,0.0,0.33333333333333337,0.6273333333333333,2,16.2,1.0,0.0,0.0,774,27.3,Premium,1,1.0
user_01353,29.0,Male,Desktop,True,52,0.0,0.0,0.0,11,768.4,60.98181818181818,0.0,0.0,0.6433333333333333,1,10.5,1.0,4.0,0.989,813,4.89,Standard,3,1.0
user_05421,35.0,Female,Mobile,True,52,0.0,0.0,0.0,15,1051.6,56.10666666666667,0.0,0.19999999999999998,0.5820000000000001,2,22.15,1.0,4.0,0.618,918,8.54,Standard,1,1.0
user_06238,46.0,Prefer not to say,Tablet,True,52,0.0,0.0,0.0,10,512.3,58.7,0.0,0.3333333333333333,0.4696666666666667,1,35.8,1.0,4.0,0.704,1075,3.31,Standard,3,1.0
user_07915,21.0,Male,Gaming Console,True,52,0.0,0.0,0.0,10,1091.1999999999998,46.06,0.0,0.16666666666666669,0.49966666666666665,1,27.3,1.0,4.0,0.809,185,10.2,Standard,0,1.0
user_03582,41.0,Female,Gaming Console,True,52,0.0,0.0,0.0,11,541.7,58.94545454545455,0.0,0.0,0.6517499999999999,2,12.0,1.0,3.5,0.6805,177,16.64,Premium,3,1.0
user_02048,42.0,Female,Laptop,True,52,0.0,0.0,0.0,10,533.7,46.9,0.0,0.25,0.5519999999999999,1,6.5,1.0,4.0,0.693,544,14.77,Premium,0,1.0
user_02424,31.0,Male,Gaming Console,True,52,0.0,0.0,0.0,18,967.0,45.42777777777778,0.0,0.0,0.5296666666666666,4,12.799999999999999,1.0,0.0,0.0,220,28.78,Premium,1,1.0
user_05612,45.0,Male,Tablet,True,52,0.0,0.0,0.0,10,639.1,36.98999999999999,0.0,0.2,0.5028,1,7.2,1.0,0.0,0.0,940,9.13,Premium,0,1.0
user_06049,44.0,Male,Smart TV,True,52,0.0,0.0,0.0,11,786.4000000000001,55.36363636363636,0.0,0.375,0.487375,1,9.9,1.0,4.0,0.806,931,4.43,Premium+,3,1.0
user_06878,27.0,Prefer not to say,Laptop,True,53,0.0,0.0,0.0,7,273.5,51.84285714285714,0.0,0.25,0.5195000000000001,0,0.0,0.0,3.0,0.44,1059,20.41,Premium+,3,1.0
user_06319,33.0,Female,Gaming Console,True,53,0.0,0.0,0.0,9,721.7,60.36666666666666,0.0,0.0,0.5750000000000001,0,0.0,0.0,0.0,0.0,297,13.22,Standard,3,1.0
user_00719,48.0,Male,Mobile,True,53,0.0,0.0,0.0,11,1150.6,60.97272727272726,0.0,0.5,0.23049999999999998,0,0.0,0.0,0.0,0.0,354,25.58,Basic,3,1.0
user_08144,49.0,Male,Desktop,True,53,0.0,0.0,0.0,17,972.3000000000002,40.58823529411764,0.0,0.28571428571428575,0.5742857142857143,0,0.0,0.0,0.0,0.0,542,7.18,Basic,1,1.0
user_06256,25.0,Male,Mobile,False,53,0.0,0.0,0.0,10,728.7,45.989999999999995,0.0,0.25,0.6232500000000001,1,3.4,0.0,0.0,0.0,1173,28.69,Premium+,0,1.0
user_04693,53.0,Female,Mobile,True,53,0.0,0.0,0.0,9,551.1,43.17777777777778,0.0,0.0,0.7198571428571429,1,6.5,0.0,4.0,0.686,554,14.51,Standard,0,1.0
user_04209,51.0,Other,Gaming Console,True,53,0.0,0.0,0.0,11,590.0,44.09090909090908,0.0,0.0,0.6549999999999999,2,17.65,0.0,3.6666666666666665,0.6393333333333333,492,0.35,Standard,0,1.0
user_07132,51.0,Unknown,Laptop,True,53,0.0,0.0,0.0,7,533.5999999999999,41.68571428571428,0.0,0.5,0.48816666666666664,2,28.55,0.0,4.5,0.743,246,8.61,Basic,0,1.0
user_09119,24.0,Male,Smart TV,True,53,0.0,0.0,0.0,8,410.3,41.1,0.0,0.2,0.8734,1,9.9,0.0,5.0,0.885,1156,18.48,Standard,0,1.0
user_08238,46.0,Female,Mobile,True,53,0.0,0.0,0.0,9,453.2,43.611111111111114,0.0,0.22222222222222227,0.4058888888888889,1,11.0,0.0,4.0,0.761,295,11.71,Premium,0,1.0
user_06298,21.0,Male,Tablet,True,53,0.0,0.0,0.0,9,480.59999999999997,45.62222222222222,0.0,0.0,0.46366666666666667,1,4.7,0.0,5.0,0.669,264,18.27,Basic,0,1.0
user_05646,32.0,Male,Tablet,True,53,0.0,0.0,0.0,14,1467.1000000000001,63.79999999999999,0.0,0.0,0.729,4,13.950000000000001,0.0,5.0,0.886,1171,8.53,Standard,1,1.0
user_03971,23.0,Female,Mobile,True,53,0.0,0.0,0.0,16,827.7,42.15624999999999,0.0,0.0,0.36724999999999997,1,47.9,0.0,5.0,0.933,965,5.8,Premium,1,1.0
user_08739,50.0,Male,Laptop,True,53,0.0,0.0,0.0,8,294.3,37.15,0.0,0.2,0.49460000000000004,2,36.75,0.0,3.0,0.448,938,19.99,Premium,0,1.0
user_07326,9.0,Female,Laptop,True,53,0.0,0.0,0.0,12,672.8000000000001,38.50833333333334,0.0,0.3,0.5521,2,12.2,0.0,4.0,0.7273333333333334,782,21.02,Basic,0,0.999
user_08632,53.0,Unknown,Tablet,True,53,0.0,0.0,0.0,9,622.6,50.44444444444445,0.0,0.0,0.746,5,20.78,0.2,0.0,0.0,585,22.72,Basic,3,1.0
user_09950,39.0,Female,Mobile,True,53,0.0,0.0,0.0,13,885.6000000000001,52.915384615384625,0.0,0.39999999999999997,0.6013000000000001,4,21.800000000000004,0.25,3.5,0.575,1032,15.08,Premium,1,1.0
user_05692,41.0,Male,Smart TV,True,53,0.0,0.0,0.0,14,788.0,43.90714285714286,0.0,0.0,0.59175,3,22.1,0.3333333333333333,3.5,0.5549999999999999,844,18.4,Premium+,1,1.0
user_00957,17.0,Unknown,Desktop,True,53,0.0,0.0,0.0,16,667.1999999999999,51.918749999999996,0.0,0.0,0.3938333333333333,3,15.4,0.3333333333333333,0.0,0.0,852,16.61,Standard,1,1.0
user_03876,18.0,Female,Laptop,True,53,0.0,0.0,0.0,10,728.6999999999999,49.39,0.0,0.0,0.46375000000000005,3,11.799999999999999,0.33333333333333337,3.0,0.47850000000000004,654,43.02,Premium,3,1.0
user_09098,29.0,Female,Mobile,True,53,0.0,0.0,0.0,10,456.19999999999993,60.83,0.0,0.2,0.7081999999999999,3,29.433333333333334,0.33333333333333337,5.0,0.742,841,1.26,Premium,3,1.0
user_05035,29.0,Male,Tablet,True,53,0.0,0.0,0.0,2,89.80000000000001,53.900000000000006,0.0,0.25,0.6128750000000001,5,20.419999999999998,0.4,0.0,0.0,245,14.33,Premium,3,1.0
user_01646,39.0,Female,Desktop,False,53,0.0,0.0,0.0,8,435.5,69.11250000000001,0.0,0.25000000000000006,0.463,7,16.914285714285715,0.4285714285714286,4.0,0.667,1231,49.96,Standard,3,0.998
user_02364,12.0,Female,Desktop,True,53,0.0,0.0,0.0,11,758.3999999999999,47.46363636363637,0.0,0.4,0.4652,2,8.35,0.5,4.666666666666667,0.8053333333333333,1037,3.14,Basic,1,1.0
user_02961,9.0,Male,Laptop,True,53,0.0,0.0,0.0,7,431.30000000000007,51.142857142857146,0.0,0.16666666666666669,0.4651666666666667,2,18.65,0.5,5.0,0.7875,490,8.97,Standard,3,1.0
user_05301,29.0,Male,Mobile,True,53,0.0,0.0,0.0,5,700.7,62.14,0.0,0.4,0.6994,2,21.35,0.5,3.6666666666666665,0.8093333333333333,810,12.85,Basic,3,1.0
user_08115,39.0,Male,Laptop,True,53,0.0,0.0,0.0,8,476.29999999999995,78.37500000000001,0.0,0.0,0.5977777777777779,2,21.35,0.5,4.5,0.7515000000000001,897,29.61,Basic,3,1.0
user_06853,29.0,Female,Tablet,True,53,0.0,0.0,0.0,12,1247.8,54.86666666666667,0.0,0.14285714285714285,0.6222857142857142,2,30.5,0.5,4.0,0.896,380,25.94,Premium+,1,1.0
user_04968,19.0,Female,Tablet,False,53,0.0,0.0,0.0,5,277.09999999999997,61.099999999999994,0.0,0.0,0.5483333333333333,2,24.450000000000003,0.5,4.0,0.982,996,24.38,Premium,3,1.0
user_00967,57.0,Female,Tablet,True,53,0.0,0.0,0.0,10,654.3,58.10000000000001,0.0,0.16666666666666669,0.6908333333333333,2,23.249999999999996,0.5,4.0,0.6823333333333332,919,22.38,Premium,3,1.0
user_00616,37.0,Female,Laptop,True,53,0.0,0.0,0.0,14,909.7,45.46428571428571,0.0,0.0,0.45,2,17.700000000000003,0.5,4.333333333333333,0.7473333333333333,1118,2.22,Basic,1,1.0
user_00615,25.0,Male,Laptop,True,53,0.0,0.0,0.0,9,579.2,31.65555555555556,0.0,0.0,0.5171428571428571,4,15.45,0.5,2.6666666666666665,0.39233333333333337,245,4.29,Basic,0,1.0
user_01722,25.0,Female,Tablet,True,53,0.0,0.0,0.0,12,801.2999999999998,52.191666666666656,0.0,0.12500000000000003,0.5623750000000001,2,30.5,0.5,0.0,0.0,197,2.32,Standard,1,0.999
user_04093,21.0,Female,Laptop,True,53,0.0,0.0,0.0,10,631.0,49.08,0.0,0.3333333333333333,0.483,5,12.14,0.6,0.0,0.0,410,10.88,Standard,0,1.0
user_08543,46.0,Female,Tablet,False,53,0.0,0.0,0.0,5,184.39999999999998,40.34,0.0,0.0,0.5564,3,10.366666666666667,0.6666666666666666,4.0,0.795,1061,9.52,Premium,0,1.0
user_09994,33.0,Female,Mobile,False,53,0.0,0.0,0.0,12,677.9000000000001,54.325,0.0,0.2,0.6252000000000001,3,15.700000000000001,0.6666666666666666,2.0,0.024,363,1.0,Standard,1,1.0
user_09773,52.0,Female,Smart TV,True,53,0.0,0.0,0.0,8,517.7,33.025,0.0,0.0,0.6735,4,5.250000000000001,0.75,3.3333333333333335,0.6256666666666667,1145,5.33,Premium,0,1.0
user_00121,18.0,Male,Mobile,True,53,0.0,0.0,0.0,10,407.40000000000003,49.88,0.0,0.33333333333333337,0.41800000000000004,4,22.775000000000002,0.75,4.333333333333333,0.776,319,1.08,Premium,3,1.0
user_05082,33.0,Male,Laptop,True,53,0.0,0.0,0.0,6,260.40000000000003,62.10000000000001,0.0,0.2,0.509,2,8.75,1.0,0.0,0.0,501,6.93,Premium,3,1.0
user_05246,39.0,Male,Tablet,True,53,0.0,0.0,0.0,10,475.5,64.8,0.0,0.0,0.5106666666666666,1,16.3,1.0,2.0,0.056,236,30.92,Premium,3,1.0
user_03783,37.0,Female,Gaming Console,True,53,0.0,0.0,0.0,8,440.6,50.887499999999996,0.0,0.0,0.7003333333333334,5,36.6,1.0,3.0,0.49350000000000005,945,11.77,Standard,3,1.0
user_00845,20.0,Male,Desktop,False,53,0.0,0.0,0.0,8,427.30000000000007,61.675000000000004,0.0,0.25,0.45425,1,16.8,1.0,4.0,0.867,236,11.2,Standard,3,1.0
user_02662,34.0,Male,Mobile,True,54,0.0,0.0,0.0,16,1091.3999999999999,49.1125,0.0,0.14285714285714288,0.524,0,0.0,0.0,0.0,0.0,242,4.43,Premium,1,0.999
user_07368,51.0,Male,Laptop,True,54,0.0,0.0,0.0,9,353.29999999999995,54.888888888888886,0.0,0.09999999999999999,0.512,0,0.0,0.0,4.333333333333333,0.7453333333333333,316,7.14,Standard,3,1.0
user_00674,34.0,Female,Mobile,False,54,0.0,0.0,0.0,5,223.2,46.480000000000004,0.0,0.3333333333333333,0.3996666666666667,0,0.0,0.0,4.666666666666667,0.8193333333333334,891,20.66,Premium+,0,1.0
user_09038,51.0,Female,Laptop,True,54,0.0,0.0,0.0,10,653.3000000000002,57.2,0.0,0.0,0.42044444444444445,0,0.0,0.0,0.0,0.0,863,6.76,Standard,3,1.0
